respondent_id,h1n1_vaccine,seasonal_vaccine
27276,0.0183235835,0.18158075
27277,0.0166138867,0.93722881
27278,0.0995335612,0.231830012
27279,0.0293550292,0.139330032
27280,0.193272646,0.0738949444
27281,0.0309572639,0.133265501
27282,0.0393078638,0.829071151
27283,0.010812725,0.0870609481
27284,0.134711878,0.158540503
27285,0.0532266143,0.408782497
27286,0.0358544352,0.215610804
27287,0.29330978,0.492804871
27288,0.200722064,0.374562655
27289,0.46202548,0.411602507
27290,0.00877837508,0.0170938045
27291,0.709993217,0.874745693
27292,0.0218222773,0.381246079
27293,0.065414827,0.92486639
27294,0.0176024113,0.0239975525
27295,0.15036807,0.908058896
27296,0.0666145783,0.478636586
27297,0.0228516937,0.809846447
27298,0.0535133348,0.173109583
27299,0.184487948,0.501468019
27300,0.0578451923,0.945984724
27301,0.00364999433,0.0174809175
27302,0.208884557,0.757325014
27303,0.0203877402,0.200080001
27304,0.0827512248,0.825816514
27305,0.0116639936,0.00688370263
27306,0.0580564714,0.168568397
27307,0.918870341,0.982895777
27308,0.061910394,0.136540399
27309,0.479776198,0.823889583
27310,0.0340058692,0.0437744045
27311,0.0574838603,0.0808658421
27312,0.130518457,0.386192576
27313,0.0579977658,0.0889652865
27314,0.0179263929,0.0215703135
27315,0.090007383,0.124733108
27316,0.363689023,0.369944741
27317,0.0662369858,0.069678971
27318,0.208146597,0.12886054
27319,0.439845777,0.778424577
27320,0.306756469,0.808817168
27321,0.0240944916,0.632395915
27322,0.165624705,0.100004904
27323,0.0456556615,0.337968093
27324,0.311791978,0.553150716
27325,0.705355972,0.968652591
27326,0.116408426,0.686616162
27327,0.0837230886,0.122886212
27328,0.171514917,0.124284357
27329,0.0479940229,0.216014706
27330,0.00540487601,0.567104397
27331,0.0557058603,0.186545112
27332,0.0410733165,0.870618868
27333,0.876480194,0.943388218
27334,0.0202690425,0.01017767
27335,0.184047307,0.0394064757
27336,0.0476366692,0.157901723
27337,0.289570648,0.786919584
27338,0.188036476,0.369090938
27339,0.140053841,0.253331478
27340,0.00148844694,0.109153471
27341,0.10596936,0.425586717
27342,0.0707793236,0.54044942
27343,0.032151734,0.0273774171
27344,0.322762553,0.330505085
27345,0.0944286816,0.250968884
27346,0.634055901,0.978861544
27347,0.799028093,0.962557929
27348,0.111310906,0.222859477
27349,0.00663857021,0.0841488482
27350,0.120052462,0.951091437
27351,0.838610452,0.920314362
27352,0.169255015,0.216009683
27353,0.0192068166,0.0550800339
27354,0.193117132,0.835154103
27355,0.0475624495,0.00675480623
27356,0.344192604,0.693423357
27357,0.0283655818,0.180135972
27358,0.118844804,0.684270358
27359,0.208703273,0.386630462
27360,0.105079061,0.73685448
27361,0.0233326201,0.951999443
27362,0.222464249,0.289168428
27363,0.0467078774,0.0265520133
27364,0.00520893054,0.0885931717
27365,0.261209618,0.527736229
27366,0.481462841,0.349374639
27367,0.348154405,0.37822624
27368,0.0771060042,0.35845982
27369,0.034299983,0.0333300106
27370,0.00813206217,0.785191956
27371,0.375573412,0.158952589
27372,0.0251558277,0.0831069382
27373,0.914944147,0.83810431
27374,0.00575336862,0.184707481
27375,0.0680026276,0.893790786
27376,0.410351005,0.0778679263
27377,0.10936634,0.558841175
27378,0.0425965764,0.106999525
27379,0.108618451,0.130925763
27380,0.0663392046,0.928304799
27381,0.0569464351,0.780902879
27382,0.339528463,0.164029257
27383,0.121138831,0.37252526
27384,0.0493573499,0.729658981
27385,0.053705147,0.85039783
27386,0.174067571,0.884993796
27387,0.892589286,0.948691767
27388,0.116595197,0.167105598
27389,0.085660655,0.0814100801
27390,0.0089131664,0.0289958893
27391,0.0789351923,0.739044655
27392,0.89109308,0.960176241
27393,0.00467924808,0.038186647
27394,0.00465034941,0.188632615
27395,0.57089696,0.938280897
27396,0.0212155722,0.0821798716
27397,0.814679963,0.980637913
27398,0.329661939,0.773527651
27399,0.0608325205,0.435946308
27400,0.0427390495,0.798840735
27401,0.228922041,0.121002777
27402,0.108389801,0.695378725
27403,0.0188739012,0.0783535113
27404,0.288809653,0.0906256234
27405,0.911043675,0.979434675
27406,0.0229564087,0.0828109321
27407,0.111258053,0.0236881172
27408,0.0594192605,0.395478078
27409,0.736617502,0.988127923
27410,0.0288026526,0.0871741158
27411,0.0405060003,0.0284887857
27412,0.115925111,0.965200218
27413,0.0186698257,0.235292682
27414,0.720044855,0.774664827
27415,0.0759810193,0.167445191
27416,0.0256873201,0.0901903418
27417,0.223864371,0.269557072
27418,0.377345598,0.0733560017
27419,0.598505831,0.984622724
27420,0.104406557,0.106171527
27421,0.0480718773,0.396534084
27422,0.212487443,0.635801865
27423,0.0246361687,0.12620853
27424,0.099243214,0.232629695
27425,0.576065557,0.879727375
27426,0.0946559912,0.199684621
27427,0.0690844453,0.159883563
27428,0.0346405425,0.0748049983
27429,0.735854152,0.270523859
27430,0.0336854269,0.559336102
27431,0.133445717,0.386125579
27432,0.189489084,0.265608667
27433,0.0239036918,0.720261536
27434,0.175208924,0.521774174
27435,0.0994367293,0.129891479
27436,0.0128492173,0.0663731969
27437,0.0835883035,0.0903802529
27438,0.0414318173,0.168799381
27439,0.191271755,0.104897479
27440,0.0123734226,0.0292982569
27441,0.909488634,0.925906199
27442,0.211454746,0.926503955
27443,0.00860731698,0.0378513406
27444,0.025849663,0.0214808191
27445,0.00562411826,0.018176896
27446,0.0432118237,0.112459017
27447,0.0162436887,0.0708022143
27448,0.185717585,0.344093658
27449,0.135128779,0.931184554
27450,0.0768127539,0.880432715
27451,0.0145041178,0.133875634
27452,0.0536614099,0.241899739
27453,0.0243770373,0.934704395
27454,0.0923024261,0.377882422
27455,0.0991622361,0.161293059
27456,0.173870272,0.304381823
27457,0.0393762839,0.154184179
27458,0.0247527713,0.185218037
27459,0.0201046445,0.0545171742
27460,0.775408706,0.91766226
27461,0.104380701,0.123934467
27462,0.0150691265,0.314519329
27463,0.0614885423,0.217546642
27464,0.636980663,0.943753926
27465,0.825670206,0.985640143
27466,0.0061899672,0.0867820586
27467,0.029682279,0.386758864
27468,0.132367499,0.576494351
27469,0.0140329409,0.51100827
27470,0.978241074,0.878475086
27471,0.129365814,0.763963973
27472,0.200628727,0.469654635
27473,0.157699997,0.114230133
27474,0.150413308,0.263045118
27475,0.0241036205,0.0273988216
27476,0.111095314,0.166326336
27477,0.101461077,0.209451446
27478,0.0633529229,0.839622666
27479,0.0477596635,0.0408055559
27480,0.103059182,0.645195425
27481,0.724215801,0.931715392
27482,0.311896057,0.108705033
27483,0.499559497,0.792559508
27484,0.145525585,0.959638974
27485,0.0112315993,0.698888397
27486,0.0148606109,0.0277485644
27487,0.0589178865,0.797342116
27488,0.94118203,0.978142521
27489,0.905848869,0.853475728
27490,0.00979808501,0.193109454
27491,0.217860156,0.360202044
27492,0.0117213329,0.506780581
27493,0.114485016,0.947721651
27494,0.493747005,0.49902298
27495,0.123650014,0.101464529
27496,0.0195821369,0.0904586174
27497,0.0961008802,0.00921893682
27498,0.0360385811,0.623460582
27499,0.259192664,0.794198849
27500,0.0637958748,0.914241046
27501,0.0787211976,0.336501343
27502,0.0305939863,0.576852652
27503,0.017024907,0.307182468
27504,0.0226891056,0.0148821642
27505,0.0250875028,0.103469468
27506,0.408225693,0.901924299
27507,0.0123528569,0.09642456
27508,0.363936245,0.126301059
27509,0.129710188,0.574717306
27510,0.306185053,0.0935777303
27511,0.165610908,0.285916313
27512,0.0889098162,0.131150012
27513,0.0570244929,0.35061658
27514,0.589647578,0.844249866
27515,0.389714268,0.379873316
27516,0.341965853,0.57380637
27517,0.00945241423,0.0173251542
27518,0.575330173,0.963913469
27519,0.0192645148,0.0147411137
27520,0.0367190868,0.0315968265
27521,0.0235534424,0.252721481
27522,0.145303303,0.0951207331
27523,0.0131180736,0.586368488
27524,0.0872188651,0.228584837
27525,0.0383096481,0.1255963
27526,0.692158287,0.754573986
27527,0.0366058032,0.961859378
27528,0.178043002,0.718184878
27529,0.13377383,0.706507745
27530,0.0371152926,0.0660093664
27531,0.0633134311,0.149123266
27532,0.0836238273,0.905161877
27533,0.351217758,0.362467129
27534,0.0381705299,0.0576298951
27535,0.0596602548,0.863722981
27536,0.0670857059,0.145413188
27537,0.707983472,0.898565705
27538,0.222418146,0.341995042
27539,0.46486825,0.73680915
27540,0.268811033,0.0841259
27541,0.441788648,0.691811492
27542,0.00925061553,0.0459622629
27543,0.387789419,0.243480038
27544,0.0702426206,0.199430211
27545,0.0663556952,0.0380744806
27546,0.676399584,0.809533388
27547,0.0871759784,0.62990236
27548,0.0169547543,0.937109258
27549,0.0629801005,0.736845044
27550,0.148331253,0.271915162
27551,0.260613407,0.450823934
27552,0.0252902995,0.821345957
27553,0.0577466307,0.168617079
27554,0.0668407327,0.187316208
27555,0.0529111688,0.119726242
27556,0.0389132556,0.508450142
27557,0.186762889,0.622145829
27558,0.0226915826,0.168292317
27559,0.155359822,0.420484468
27560,0.391661217,0.610138072
27561,0.462819945,0.391521236
27562,0.269314436,0.786865093
27563,0.196560048,0.416844312
27564,0.0480395688,0.22385081
27565,0.158380314,0.111451821
27566,0.233758142,0.0523452557
27567,0.133190765,0.77308178
27568,0.597744869,0.965785913
27569,0.0324981991,0.0465236919
27570,0.661776045,0.895426419
27571,0.00722848471,0.0151525746
27572,0.00281750271,0.0563857308
27573,0.0109950995,0.150102127
27574,0.755612913,0.840087914
27575,0.0111713175,0.153510283
27576,0.0333703424,0.0509518813
27577,0.0797344171,0.554946467
27578,0.0794278984,0.406710746
27579,0.0497600722,0.509405221
27580,0.0240899005,0.672600594
27581,0.0744769248,0.0801273378
27582,0.0488647039,0.0915903857
27583,0.047372828,0.0740979935
27584,0.600259989,0.803222852
27585,0.163350231,0.575044412
27586,0.556803896,0.957741747
27587,0.0599338498,0.551401862
27588,0.0738367761,0.28926498
27589,0.0606330928,0.402295943
27590,0.1677958,0.189301896
27591,0.459209086,0.372998334
27592,0.00650850418,0.00570386638
