respondent_id,h1n1_vaccine,seasonal_vaccine
26983,0.364347954,0.112970374
26984,0.423005873,0.0164099009
26985,0.299908722,0.0512236019
26986,0.458368456,0.107167036
26987,0.330285829,0.0594951553
26988,0.277774708,0.069276904
26989,0.348250755,0.13027053
26990,0.166446845,0.0269163489
26991,0.369502675,0.0709082431
26992,0.0566111231,0.204302555
26993,0.207972449,0.348712681
26994,0.540435715,0.0858357864
26995,0.238801536,0.108106604
26996,0.271983777,0.570275077
26997,0.147853446,0.0769534884
26998,0.418477279,0.0187159599
26999,0.436457571,0.305888857
27000,0.424267809,0.242171104
27001,0.0366891295,0.0520494626
27002,0.477376076,0.155657485
27003,0.00832405684,0.0140443528
27004,0.49748782,0.0330698383
27005,0.32931651,0.0858970919
27006,0.117539715,0.0705752758
27007,0.638287545,0.539879232
27008,0.0858512166,0.028714671
27009,0.292351993,0.359509921
27010,0.302075749,0.089105694
27011,0.13036161,0.0489036512
27012,0.37642707,0.565544407
27013,0.139910041,0.23132446
27014,0.365998908,0.245771406
27015,0.483788773,0.0184929068
27016,0.299016741,0.227870453
27017,0.455439974,0.0820605101
27018,0.278034559,0.24383344
27019,0.345830352,0.52969214
27020,0.0937633244,0.259993497
27021,0.161965364,0.0341323994
27022,0.280394289,0.030967383
27023,0.0441745932,0.0300270533
27024,0.431186094,0.0370132283
27025,0.160159872,0.181556471
27026,0.367219158,0.511652382
27027,0.0634067853,0.0900830041
27028,0.0571831015,0.0869770442
27029,0.0312974615,0.0479735987
27030,0.296889549,0.52431594
27031,0.241090134,0.579536452
27032,0.387447287,0.367239782
27033,0.280309103,0.0716021941
27034,0.588142925,0.186699947
27035,0.0280452791,0.0377465341
27036,0.0461666832,0.0521901966
27037,0.16287127,0.162544677
27038,0.049169972,0.0517096386
27039,0.478661263,0.483730498
27040,0.198029017,0.0484761082
27041,0.137773158,0.174264953
27042,0.0312331906,0.0397589796
27043,0.205160733,0.403452342
27044,0.318419234,0.0197974371
27045,0.115532114,0.0463487222
27046,0.0711014187,0.0486189856
27047,0.406238339,0.529601309
27048,0.0276798298,0.345001409
27049,0.631863565,0.282329743
27050,0.649182712,0.0492922747
27051,0.196694693,0.113206556
27052,0.0654831671,0.0364260628
27053,0.36149973,0.363612625
27054,0.0616033028,0.0136292964
27055,0.529219668,0.257028765
27056,0.361796081,0.10042004
27057,0.0879942123,0.243154457
27058,0.125920692,0.477193622
27059,0.514548003,0.387144659
27060,0.543503711,0.138099977
27061,0.159303666,0.177162802
27062,0.150494185,0.130607029
27063,0.028192239,0.04731362
27064,0.445774111,0.283399895
27065,0.0198096088,0.0613797092
27066,0.484747131,0.115526953
27067,0.399875721,0.306003529
27068,0.560379096,0.524557702
27069,0.484031244,0.427654564
27070,0.313132985,0.0259376247
27071,0.0330819901,0.0762015336
27072,0.718075476,0.0647729635
27073,0.0460823544,0.193196525
27074,0.127437273,0.0237183191
27075,0.574790884,0.671529154
27076,0.425179496,0.854763717
27077,0.63856248,0.0994394508
27078,0.518597053,0.142925896
27079,0.389920398,0.569818984
27080,0.03146677,0.047659533
27081,0.0761968397,0.424184547
27082,0.45337709,0.0233583009
27083,0.364943664,0.108274924
27084,0.114116749,0.333758743
27085,0.0594045292,0.0128859282
27086,0.0294472187,0.0123227803
27087,0.141013162,0.0334799614
27088,0.0165327731,0.0362133296
27089,0.145025326,0.015400505
27090,0.0262949603,0.118338604
27091,0.172271157,0.496052786
27092,0.301768217,0.118207592
27093,0.152761267,0.0301320389
27094,0.0975755424,0.00893739723
27095,0.232495775,0.108562789
27096,0.116041896,0.102717417
27097,0.547691878,0.70977675
27098,0.182100406,0.354042367
27099,0.0583502371,0.0755988185
27100,0.427578318,0.852385654
27101,0.514238708,0.261858962
27102,0.544988413,0.255135889
27103,0.44713706,0.0801368697
27104,0.271192312,0.168027234
27105,0.333293469,0.552783959
27106,0.404664754,0.119241046
27107,0.367344203,0.444821451
27108,0.605832233,0.247914169
27109,0.174281359,0.125193251
27110,0.0371061845,0.0511603168
27111,0.652446769,0.0977953728
27112,0.412236899,0.558653281
27113,0.221351231,0.0878893881
27114,0.636882849,0.0990235247
27115,0.519474821,0.669628588
27116,0.0503179942,0.13128122
27117,0.0334138712,0.0317289834
27118,0.163738102,0.106367445
27119,0.304839396,0.0244187197
27120,0.0955058548,0.25947144
27121,0.333791482,0.0514913912
27122,0.10412336,0.208196683
27123,0.088945192,0.120567098
27124,0.358780399,0.448960642
27125,0.0341325606,0.0277228517
27126,0.526197872,0.231980622
27127,0.773161897,0.0266957321
27128,0.352586568,0.139907429
27129,0.217276009,0.36764888
27130,0.0255036268,0.0336134886
27131,0.0339345799,0.0524980393
27132,0.403519589,0.485953969
27133,0.445573104,0.301995395
27134,0.604462522,0.0485981662
27135,0.456886802,0.296074031
27136,0.691639219,0.0204619875
27137,0.0619915517,0.0579393257
27138,0.0915235907,0.094066774
27139,0.116217435,0.0178773011
27140,0.591782566,0.286046948
27141,0.296603068,0.435689984
27142,0.0250736399,0.0446626144
27143,0.0404738536,0.0496112151
27144,0.148737411,0.0123860092
27145,0.250939783,0.272608364
27146,0.325553877,0.433883729
27147,0.073236116,0.035130356
27148,0.332767804,0.125715776
27149,0.409409665,0.493726138
27150,0.262675584,0.61852296
27151,0.0591965818,0.0411928141
27152,0.0921127151,0.0429959547
27153,0.417812868,0.187671676
27154,0.475299013,0.71353648
27155,0.203324051,0.156219441
27156,0.316586991,0.114342152
27157,0.709938374,0.70845906
27158,0.0463365765,0.14802032
27159,0.651493354,0.0490204548
27160,0.302784277,0.50555114
27161,0.212632683,0.0281570251
27162,0.70629441,0.165591171
27163,0.652882049,0.885116965
27164,0.016655766,0.0701322992
27165,0.459374508,0.712873214
27166,0.0155848475,0.0422680832
27167,0.0490643969,0.0793568803
27168,0.437168593,0.715976519
27169,0.0964525352,0.221429383
27170,0.0397615503,0.298390103
27171,0.136663525,0.060685347
27172,0.0844897982,0.0928999024
27173,0.483690253,0.646182863
27174,0.144899444,0.598862517
27175,0.44529498,0.288279251
27176,0.531094013,0.485151196
27177,0.681047952,0.644030375
27178,0.157967325,0.060989962
27179,0.473613994,0.0249105575
27180,0.171358793,0.113762936
27181,0.347024142,0.291935477
27182,0.418901462,0.584127615
27183,0.0302735734,0.140621611
27184,0.00581292844,0.0236073393
27185,0.398121085,0.81338781
27186,0.352889368,0.132502784
27187,0.524206438,0.212985028
27188,0.0702655369,0.0243726191
27189,0.187479266,0.0564921004
27190,0.255269714,0.700567773
27191,0.185497441,0.611374513
27192,0.255320763,0.349296678
27193,0.0127048064,0.0119423894
27194,0.0399301842,0.0694144901
27195,0.143590477,0.1000573
27196,0.31037357,0.0646637861
27197,0.18572766,0.0808444835
27198,0.151098513,0.399358408
27199,0.107813908,0.062119334
27200,0.261530617,0.0305860299
27201,0.321656398,0.389275337
27202,0.055440668,0.178949722
27203,0.0841138183,0.0690684761
27204,0.0206972721,0.0157007179
27205,0.518831126,0.117214933
27206,0.515001807,0.327075984
27207,0.235575101,0.194244594
27208,0.0709997037,0.555559954
27209,0.457216957,0.0120049205
27210,0.0434425626,0.0528481794
27211,0.273537401,0.193014957
27212,0.551623533,0.714480998
27213,0.172449221,0.17727431
27214,0.0935063514,0.0344671098
27215,0.263059928,0.335248857
27216,0.0736676374,0.10174887
27217,0.48894806,0.0171946708
27218,0.294636074,0.262290163
27219,0.435936854,0.0221474819
27220,0.343162974,0.511888499
27221,0.0470644405,0.10364816
27222,0.210685279,0.0277881755
27223,0.049738116,0.123711129
27224,0.101798985,0.0797973132
27225,0.325746531,0.0141545998
27226,0.15854969,0.0610596491
27227,0.224162857,0.219262235
27228,0.232331718,0.255548763
27229,0.274316695,0.392788537
27230,0.765033158,0.089648493
27231,0.109024448,0.108427218
27232,0.322425668,0.110100173
27233,0.130069926,0.212177524
27234,0.335392571,0.0392536543
27235,0.173187419,0.785528794
27236,0.146039975,0.0878455997
27237,0.319210602,0.148214922
27238,0.344263553,0.0569342992
27239,0.332717801,0.130756029
27240,0.418846004,0.24926222
27241,0.139547024,0.0983374432
27242,0.247135498,0.281036707
27243,0.227409712,0.286343774
27244,0.40377443,0.219796646
27245,0.0213956915,0.22482664
27246,0.249086818,0.464079784
27247,0.395263704,0.184483631
27248,0.142834457,0.113832705
27249,0.206652979,0.26018093
27250,0.130234641,0.034810686
27251,0.0221095435,0.0169787128
27252,0.385431723,0.267567752
27253,0.463697618,0.0602078101
27254,0.550926894,0.423982859
27255,0.275385043,0.0295274273
27256,0.483094225,0.266275461
27257,0.0120649313,0.133034998
27258,0.0707608524,0.271700026
27259,0.410157523,0.157218476
27260,0.0746447579,0.117952672
27261,0.206382284,0.0687456256
27262,0.660256002,0.0396965119
27263,0.205748047,0.138601951
27264,0.396272674,0.240931018
27265,0.0232902552,0.0154560547
27266,0.177306176,0.159425899
27267,0.540957816,0.760442997
27268,0.210260096,0.404318613
27269,0.723605558,0.974952765
27270,0.00987599644,0.0212836516
27271,0.0387731721,0.091682827
27272,0.0295285161,0.115303761
27273,0.76185415,0.0276003551
27274,0.592763103,0.0628227992
27275,0.50289253,0.0239198988
27276,0.125143059,0.0610825231
27277,0.0555260416,0.100622904
27278,0.0613617505,0.396510408
27279,0.0374338331,0.350058969
27280,0.0173411713,0.853286969
27281,0.203640451,0.0924258925
27282,0.436159718,0.218246592
27283,0.30663755,0.0239582295
27284,0.0426139578,0.290067476
27285,0.698816954,0.140539633
27286,0.0293341012,0.0700950841
27287,0.423501413,0.0656766722
27288,0.347229196,0.386836861
27289,0.508937881,0.0327745663
27290,0.111351839,0.0985157475
27291,0.51742256,0.799520703
27292,0.359547511,0.193236201
27293,0.405203267,0.0394666049
27294,0.0435394604,0.00825373649
27295,0.308405728,0.346177464
27296,0.316301675,0.287783573
27297,0.253095367,0.24338511
27298,0.100827767,0.0848989832
27299,0.168264625,0.0326232101
27300,0.378197176,0.76660869
27301,0.131970476,0.0231571452
27302,0.309160844,0.0558086249
27303,0.023030895,0.0193342859
27304,0.0206492131,0.0444462766
27305,0.0327277939,0.5197772
27306,0.457038412,0.037227048
27307,0.740866011,0.822203932
27308,0.332666951,0.435801729
27309,0.450145685,0.384535303
27310,0.282099434,0.0425837003
27311,0.223544044,0.162119288
27312,0.0348870358,0.110457463
27313,0.0814167499,0.0610155148
27314,0.0831803024,0.0894513289
27315,0.275698049,0.0600534911
27316,0.0656375012,0.274971703
27317,0.0233135088,0.064089436
27318,0.362421467,0.10053988
27319,0.429527638,0.0558848854
27320,0.488761369,0.0339212796
27321,0.118495312,0.152128271
27322,0.155911427,0.053777563
27323,0.0490438551,0.0439804382
27324,0.631356393,0.0152522253
27325,0.442323057,0.314533796
27326,0.0517227294,0.0742829451
27327,0.138269674,0.120700411
27328,0.386927862,0.22384833
27329,0.082669177,0.062033288
27330,0.114262858,0.0304151459
27331,0.368478147,0.0468540688
27332,0.0692704424,0.101302184
27333,0.25728494,0.131682536
27334,0.166678727,0.0384502354
27335,0.0750548823,0.202024413
27336,0.115740152,0.0337838206
27337,0.484442369,0.0394716405
27338,0.372820002,0.145242728
27339,0.314747589,0.102403072
27340,0.0899217563,0.0109995396
27341,0.0610065031,0.0692842019
27342,0.505268443,0.155727367
27343,0.134291141,0.085773087
27344,0.03159226,0.0161596725
27345,0.0379288266,0.0471711252
27346,0.485669856,0.56157832
27347,0.400047866,0.501878738
27348,0.0946671777,0.0320844457
27349,0.503832007,0.103652854
27350,0.592972789,0.0451047597
27351,0.34278787,0.294568896
27352,0.280526623,0.0175066249
27353,0.0354189532,0.0371277724
27354,0.0672962761,0.08981072
27355,0.267152011,0.741093051
27356,0.0289100592,0.024703546
27357,0.275409234,0.143284793
27358,0.363781014,0.12905649
27359,0.235199062,0.321067861
27360,0.508103805,0.0227240216
27361,0.120764166,0.0960990212
27362,0.440560733,0.105872396
27363,0.145280423,0.0854338061
27364,0.448376656,0.0744248571
27365,0.037072093,0.0135100772
27366,0.580869306,0.0689687998
27367,0.248312387,0.480326133
27368,0.281724007,0.141900677
27369,0.0458277903,0.0721617936
27370,0.264774603,0.506613995
27371,0.293367249,0.149688373
27372,0.304370747,0.143547971
27373,0.481230578,0.693886869
27374,0.0533589579,0.0413391001
27375,0.287926603,0.430110494
27376,0.38736038,0.838868746
27377,0.0607471615,0.0168967291
27378,0.116438919,0.0581009789
27379,0.0491254085,0.0666091833
27380,0.170440683,0.277876722
27381,0.37013933,0.107430067
27382,0.116010182,0.3992541
27383,0.104416709,0.0770090447
27384,0.0692986367,0.0788049871
27385,0.448521229,0.11761334
27386,0.508538409,0.220495992
27387,0.23890903,0.201826585
27388,0.336828423,0.0814896334
27389,0.331866004,0.0168262614
27390,0.0166719575,0.0210918884
27391,0.635421952,0.156909624
27392,0.479566742,0.0718416651
27393,0.235876398,0.10403336
27394,0.524097626,0.305043757
27395,0.305811938,0.194128751
27396,0.0364139252,0.117459039
27397,0.527905154,0.45293659
27398,0.134710177,0.387359112
27399,0.0472840525,0.118945472
27400,0.0222792242,0.0348077691
27401,0.229471084,0.114846477
27402,0.0759532635,0.0934736463
27403,0.0334346604,0.033291546
27404,0.207479513,0.043536426
27405,0.531690055,0.59787209
27406,0.0374400882,0.0497087709
27407,0.128060964,0.347184377
27408,0.14493856,0.650655914
27409,0.328892707,0.3928702
27410,0.313746175,0.0951210172
27411,0.0303482619,0.0711354099
27412,0.372570288,0.605508079
27413,0.1654189,0.0500025333
27414,0.197417789,0.252283507
27415,0.349207573,0.235276682
27416,0.344873673,0.105410373
27417,0.0272340261,0.0735913021
27418,0.0186053108,0.0831679567
27419,0.457446828,0.336912446
27420,0.137275719,0.0209381449
27421,0.597174449,0.0928972087
27422,0.298197254,0.476563032
27423,0.0403180862,0.115674878
27424,0.0274500663,0.0205484465
27425,0.454723214,0.647527541
27426,0.215105931,0.0275468484
27427,0.448645644,0.14799492
27428,0.522485132,0.0666489682
27429,0.137590244,0.17672112
27430,0.339636325,0.086501239
27431,0.562938497,0.0692974928
27432,0.237911946,0.153791169
27433,0.434600072,0.512915384
27434,0.423936899,0.0462090703
27435,0.249909724,0.172365551
27436,0.12882799,0.0104744295
27437,0.0985931751,0.0142722647
27438,0.279782538,0.0334312904
27439,0.0335663133,0.550372231
27440,0.261689335,0.0209690579
27441,0.135057369,0.27453518
27442,0.217268822,0.650790239
27443,0.547438485,0.0980975192
27444,0.222475266,0.307622877
27445,0.331818719,0.234388132
27446,0.0612651091,0.0207195069
27447,0.128613226,0.02101761
27448,0.422374197,0.0255942813
27449,0.660048256,0.0463601799
27450,0.0804342011,0.0764024475
27451,0.0536970103,0.0193163527
27452,0.819140071,0.0127499287
27453,0.234513615,0.485387643
27454,0.279449911,0.0525295543
27455,0.209127124,0.116814916
27456,0.360741422,0.287853585
27457,0.505497667,0.0296196035
27458,0.28913059,0.0794700945
27459,0.325397314,0.0900561603
27460,0.131114069,0.328566066
27461,0.259482574,0.237957623
27462,0.352693494,0.0526382576
27463,0.0790430801,0.0322100806
27464,0.334549593,0.646547377
27465,0.595651904,0.278761232
27466,0.0992636079,0.0696047931
27467,0.0340001758,0.427299368
27468,0.500764072,0.0833783709
27469,0.226853208,0.19016402
27470,0.117100328,0.563233587
27471,0.425801906,0.348371598
27472,0.248282646,0.0191669962
27473,0.0943992543,0.0570040352
27474,0.0672681498,0.0227745737
27475,0.0170839576,0.0371689344
27476,0.0837607665,0.0562159645
27477,0.310304104,0.0299640165
27478,0.304802214,0.066619313
27479,0.026804534,0.0110134076
27480,0.296727971,0.639109739
27481,0.23992441,0.308911568
27482,0.0268185452,0.336369491
27483,0.406533842,0.112455804
27484,0.346489887,0.800697232
27485,0.50138712,0.393159682
27486,0.262704097,0.377323536
27487,0.394446207,0.0768027323
27488,0.714358295,0.799858008
27489,0.179631993,0.725559291
27490,0.547899842,0.112656604
27491,0.364367336,0.27267232
27492,0.361404048,0.0892537245
27493,0.562432145,0.222332121
27494,0.205791859,0.34617283
27495,0.0158540057,0.0391160009
27496,0.123059921,0.0472347595
27497,0.289909808,0.354379658
27498,0.189210482,0.448235275
27499,0.38353491,0.138362005
27500,0.456111559,0.255286356
27501,0.310113904,0.0719739411
27502,0.197052227,0.157734077
27503,0.0752197512,0.120922994
27504,0.138380955,0.112806316
27505,0.235517786,0.0175856166
27506,0.405558309,0.228732735
27507,0.326167104,0.10719157
27508,0.055558341,0.0358748581
27509,0.572752711,0.00652481729
27510,0.137249212,0.0367162067
27511,0.045848541,0.355857453
27512,0.0162372052,0.099213752
27513,0.177154143,0.355455967
27514,0.295429146,0.0700920764
27515,0.163058107,0.297942217
27516,0.37367796,0.071455087
27517,0.272108132,0.0475325563
27518,0.441130683,0.658634875
27519,0.0159115744,0.0821876698
27520,0.696768379,0.0997724913
27521,0.0328647911,0.125727486
27522,0.016269166,0.0169323965
27523,0.0961825816,0.0820220698
27524,0.298213825,0.270041289
27525,0.0251687401,0.0711134482
27526,0.45985156,0.114041147
27527,0.111661093,0.174392568
27528,0.21994417,0.426258826
27529,0.123394648,0.145000289
27530,0.556067579,0.061703012
27531,0.433177252,0.279873831
27532,0.475063828,0.298852089
27533,0.409940146,0.0393492972
27534,0.230886538,0.194133965
27535,0.499933383,0.263510861
27536,0.0958367578,0.0325922436
27537,0.142645706,0.353949101
27538,0.0979087395,0.0776087263
27539,0.454289954,0.12321039
27540,0.115491881,0.200825051
27541,0.34820602,0.314124047
27542,0.834825052,0.0271355359
27543,0.354684436,0.233129721
27544,0.0516604838,0.0499610695
27545,0.0397480299,0.0357883782
27546,0.239357023,0.283214293
27547,0.0149095284,0.0178643085
27548,0.216531727,0.208810572
27549,0.45198713,0.285301529
27550,0.0813809274,0.0184656493
27551,0.0524918798,0.0332283603
27552,0.249740133,0.551129142
27553,0.0419933807,0.0887645994
27554,0.409090129,0.583542258
27555,0.385211987,0.0908179651
27556,0.18547146,0.110465406
27557,0.0522176916,0.103432372
27558,0.844862848,0.0471424728
27559,0.0739465534,0.184382319
27560,0.322393158,0.0511522542
27561,0.266588126,0.618124667
27562,0.055261148,0.202034972
27563,0.348068899,0.0282482205
27564,0.283372077,0.254531271
27565,0.0669052745,0.135998456
27566,0.3321955,0.411830794
27567,0.622507967,0.0385520987
27568,0.439086061,0.177790635
27569,0.770599411,0.0632978435
27570,0.510793234,0.0219622247
27571,0.17935021,0.0441400543
27572,0.0554788679,0.0350849904
27573,0.145906928,0.0316354123
27574,0.359432647,0.494848539
27575,0.495207799,0.364665225
27576,0.14795721,0.00840177291
27577,0.328105953,0.20430356
27578,0.341005269,0.0823822065
27579,0.602476207,0.0394258192
27580,0.265928387,0.296542395
27581,0.0327974177,0.0504171281
27582,0.207435139,0.0559480003
27583,0.0353492832,0.13625605
27584,0.326672636,0.360226043
27585,0.315006183,0.208343419
27586,0.690763361,0.920308879
27587,0.269825778,0.115669139
27588,0.30935883,0.07036904
27589,0.418533208,0.0548845943
27590,0.0681928858,0.326420263
27591,0.507386722,0.0836738715
27592,0.14120617,0.238199345
27593,0.345910296,0.128867564
27594,0.0249778605,0.10110943
27595,0.0482796163,0.0819161345
27596,0.0839832987,0.027461215
27597,0.128464489,0.135947456
