respondent_id,h1n1_vaccine,seasonal_vaccine
26785,0.130385013,0.374637888
26786,0.0747809124,0.251750639
26787,0.0242709682,0.391722296
26788,0.0207727544,0.91520736
26789,0.0180463377,0.168759543
26790,0.0385145362,0.208003625
26791,0.0205235953,0.0629936161
26792,0.120832162,0.859179073
26793,0.0557488019,0.863588137
26794,0.827199764,0.977873468
26795,0.0467467576,0.93641955
26796,0.00408826392,0.0266056221
26797,0.188600822,0.789198677
26798,0.198622309,0.271690781
26799,0.529458904,0.72234503
26800,0.00961009319,0.852269255
26801,0.158702549,0.233980381
26802,0.0293217154,0.120398285
26803,0.0165323265,0.10797925
26804,0.0235150066,0.021146209
26805,0.0124588776,0.0613778479
26806,0.0104931527,0.917186419
26807,0.567421271,0.941920214
26808,0.518865775,0.726186416
26809,0.414715928,0.0683074372
26810,0.0110123103,0.12651098
26811,0.00557255085,0.0531834044
26812,0.162343899,0.76644461
26813,0.465812298,0.498397229
26814,0.0250910701,0.449381906
26815,0.00707623355,0.0207425252
26816,0.0499773928,0.294213423
26817,0.0702418451,0.662485614
26818,0.208710457,0.251315332
26819,0.33157626,0.189241745
26820,0.0516477482,0.123737836
26821,0.091622957,0.663660451
26822,0.252650996,0.903825244
26823,0.20123331,0.309381466
26824,0.00580609034,0.55966404
26825,0.502099935,0.757307398
26826,0.0948925175,0.618403165
26827,0.0205590734,0.0756299693
26828,0.445108464,0.726406433
26829,0.547020205,0.785245036
26830,0.0251386356,0.875156084
26831,0.333525058,0.933061026
26832,0.0392358679,0.905713982
26833,0.01042726,0.676024911
26834,0.14517039,0.396487475
26835,0.822874366,0.973327907
26836,0.324833863,0.571414409
26837,0.0296054396,0.0219386616
26838,0.0207020139,0.306538081
26839,0.0364173978,0.186418653
26840,0.0566873925,0.0368034818
26841,0.657231016,0.767927654
26842,0.043867426,0.125599782
26843,0.00544078058,0.0160190829
26844,0.0603396178,0.281849812
26845,0.0282518514,0.80565315
26846,0.0283364785,0.947341799
26847,0.501336103,0.141646037
26848,0.0175967729,0.345020543
26849,0.30570113,0.436052427
26850,0.58286064,0.664458401
26851,0.0085677385,0.0184129805
26852,0.00548511945,0.0417050062
26853,0.288176875,0.371927462
26854,0.00431165812,0.0109841042
26855,0.257186308,0.933823526
26856,0.0637899067,0.0115297156
26857,0.285169385,0.0503236853
26858,0.158163776,0.502828121
26859,0.0296493228,0.0676266598
26860,0.13396699,0.183710275
26861,0.0705988987,0.0657820546
26862,0.0463676511,0.193998864
26863,0.186798105,0.417940238
26864,0.353809471,0.312298017
26865,0.00734944824,0.0149888875
26866,0.123657382,0.797188597
26867,0.0666963125,0.126048945
26868,0.802469964,0.978673743
26869,0.0150386147,0.101978093
26870,0.532455118,0.840426701
26871,0.0109028189,0.0121489095
26872,0.08723561,0.246757458
26873,0.112583589,0.730779694
26874,0.00396049782,0.0305869096
26875,0.541570258,0.78930596
26876,0.0295429884,0.0346038382
26877,0.0432489678,0.130999679
26878,0.0547443764,0.167773746
26879,0.0087943583,0.0256084835
26880,0.0273729524,0.0525153953
26881,0.00321168468,0.0188026901
26882,0.0215208545,0.0244733763
26883,0.0127379527,0.134696776
26884,0.175845446,0.0514150551
26885,0.496674554,0.808047681
26886,0.0561878255,0.756815875
26887,0.853431754,0.926864178
26888,0.960422849,0.988147657
26889,0.0180465099,0.107725577
26890,0.0905028518,0.308593656
26891,0.691474622,0.918882189
26892,0.114441388,0.535782791
26893,0.0160862349,0.0572770555
26894,0.0325888936,0.0633209764
26895,0.0137844803,0.846184434
26896,0.0240273529,0.0149567876
26897,0.0349311495,0.721607805
26898,0.252546317,0.701552585
26899,0.0396565602,0.0519495012
26900,0.0203654528,0.12289559
26901,0.077282081,0.452848654
26902,0.138875111,0.908279636
26903,0.100637999,0.0207211243
26904,0.00636739101,0.153817571
26905,0.185048384,0.625437247
26906,0.00870834457,0.423354169
26907,0.0034005322,0.774942855
26908,0.0803113379,0.85449793
26909,0.0317669012,0.0947742259
26910,0.0672555386,0.148928234
26911,0.0145813198,0.0420373797
26912,0.287306315,0.743588519
26913,0.715031097,0.818667059
26914,0.0824529018,0.245472785
26915,0.239242328,0.827073473
26916,0.0545419424,0.387482206
26917,0.0118136508,0.0252639532
26918,0.916449996,0.98469957
26919,0.172035059,0.408072833
26920,0.00572230377,0.0654005998
26921,0.0702974609,0.738245421
26922,0.0262416353,0.741024502
26923,0.149561851,0.350179474
26924,0.898753857,0.978595097
26925,0.0467074519,0.783862167
26926,0.443514842,0.74424064
26927,0.196865143,0.479514895
26928,0.0693127192,0.684548016
26929,0.0605701728,0.0600846689
26930,0.473983139,0.761470776
26931,0.111814688,0.431893888
26932,0.0403679396,0.894256631
26933,0.0548344306,0.484782545
26934,0.396985248,0.380396917
26935,0.207439237,0.4623992
26936,0.2607331,0.177055306
26937,0.381330127,0.806955674
26938,0.0114914926,0.0159337728
26939,0.0108557879,0.0787395532
26940,0.0302737284,0.0601770657
26941,0.0406339998,0.39143584
26942,0.404119677,0.632332367
26943,0.164029075,0.554669201
26944,0.0136597233,0.0459671868
26945,0.0426721871,0.440717771
26946,0.0902745806,0.764411384
26947,0.111443763,0.16803488
26948,0.0276222599,0.0336688319
26949,0.0081610316,0.0854973468
26950,0.051072999,0.466962806
26951,0.0140158034,0.066900894
26952,0.815884865,0.947572718
26953,0.858532155,0.991263374
26954,0.0129473331,0.304140991
26955,0.173809405,0.487051477
26956,0.0622144968,0.363165624
26957,0.0225952566,0.914049588
26958,0.176602399,0.805872451
26959,0.0578772442,0.267635129
26960,0.017583699,0.056329639
26961,0.142977318,0.287917109
26962,0.0954745145,0.894800346
26963,0.0505886558,0.140507437
26964,0.0696592491,0.212028717
26965,0.924613396,0.988855507
26966,0.00420906866,0.0110225931
26967,0.00658284946,0.198367871
26968,0.0453292821,0.737487798
26969,0.0608973219,0.166557648
26970,0.356460776,0.395820021
26971,0.0671692275,0.289133225
26972,0.013309667,0.00924953265
26973,0.0740439546,0.0704268288
26974,0.0424704517,0.0820415543
26975,0.112916231,0.440186999
26976,0.875021774,0.526195092
26977,0.0148391358,0.169622588
26978,0.00468113254,0.706654813
26979,0.555833801,0.929597727
26980,0.00643569008,0.0447735364
26981,0.0314510701,0.211186575
26982,0.890106055,0.963223153
26983,0.277605949,0.465707814
26984,0.0218928783,0.0912288149
26985,0.00339564768,0.0489861182
26986,0.049993817,0.363737653
26987,0.0186903159,0.140343156
26988,0.0309646423,0.0639193605
26989,0.310186401,0.873674434
26990,0.0106752802,0.0762404829
26991,0.106453974,0.699936215
26992,0.16897516,0.264030573
26993,0.0834804656,0.897714598
26994,0.144306097,0.260306167
26995,0.0877631987,0.307132446
26996,0.205013248,0.383817891
26997,0.00414891306,0.0175672534
26998,0.00483614073,0.0120299664
26999,0.121782108,0.36572543
27000,0.0470182735,0.124045659
27001,0.0471280186,0.758465318
27002,0.0116145412,0.179069095
27003,0.00554391724,0.0298454207
27004,0.0166708054,0.0831474227
27005,0.679343906,0.931819459
27006,0.574126885,0.892591665
27007,0.00705534177,0.018046165
27008,0.110366803,0.0213268948
27009,0.010925175,0.0844100739
27010,0.0246904754,0.101922278
27011,0.0369666386,0.039085157
27012,0.20342637,0.403019166
27013,0.0712989021,0.279959212
27014,0.0145380193,0.196011371
27015,0.0258673645,0.0621461245
27016,0.0412766433,0.201118871
27017,0.278221036,0.836402801
27018,0.00916168777,0.0735083065
27019,0.837478049,0.985080449
27020,0.207889426,0.197710801
27021,0.120569128,0.466750202
27022,0.209061731,0.305479592
27023,0.0190860131,0.0602364247
27024,0.100810115,0.367174595
27025,0.118265022,0.0418026919
27026,0.0288386954,0.363231228
27027,0.15931332,0.927789972
27028,0.540755728,0.891256216
27029,0.064274631,0.325989564
27030,0.228290629,0.100335058
27031,0.0891473285,0.954496679
27032,0.243804529,0.728488516
27033,0.345856798,0.752548885
27034,0.0554676247,0.687137528
27035,0.0584707757,0.279442862
27036,0.227754146,0.470382168
27037,0.713621702,0.885960955
27038,0.00658336655,0.0234408936
27039,0.56253821,0.868258072
27040,0.310014063,0.340638751
27041,0.136546702,0.759742386
27042,0.0984134334,0.676017504
27043,0.594854043,0.707899174
27044,0.0203221982,0.0586308951
27045,0.114291915,0.575014894
27046,0.0209600668,0.0588597893
27047,0.444460853,0.453366705
27048,0.240091291,0.286811104
27049,0.422858,0.953936399
27050,0.0423652851,0.36106905
27051,0.163927225,0.881475041
27052,0.0178485233,0.0688397
27053,0.844160682,0.983878329
27054,0.0100454819,0.021375083
27055,0.0280584267,0.978216677
27056,0.0277310081,0.0353090232
27057,0.0165103634,0.0489437807
27058,0.946972573,0.971425141
27059,0.0107673113,0.0488633755
27060,0.00519329156,0.178792637
27061,0.0267607976,0.851524003
27062,0.0481429185,0.494692901
27063,0.0700018176,0.396043296
27064,0.055764228,0.66528037
27065,0.0235964635,0.39412934
27066,0.0230342122,0.485226063
27067,0.565562293,0.838033046
27068,0.865945526,0.958219718
27069,0.647838427,0.944790674
27070,0.0247618365,0.0478482641
27071,0.0159856933,0.0121828228
27072,0.0637515381,0.674051767
27073,0.0220973744,0.890892293
27074,0.0529902698,0.185353752
27075,0.628713415,0.925023162
27076,0.739545811,0.805506598
27077,0.00828888227,0.0257279856
27078,0.22203367,0.804149554
27079,0.403489479,0.873085229
27080,0.0584757242,0.129386437
27081,0.0322429566,0.703557315
27082,0.123906671,0.265776327
27083,0.0656646852,0.156966192
27084,0.956947795,0.803992879
27085,0.0522048284,0.0265443141
27086,0.0412676757,0.123300892
27087,0.0600085422,0.151547825
27088,0.175957297,0.487664025
27089,0.0803969085,0.0781734113
27090,0.303535302,0.589500295
27091,0.577921697,0.368886008
27092,0.0450882187,0.186577278
27093,0.137650514,0.267717988
27094,0.00764069436,0.0401829183
27095,0.0411380265,0.538049052
27096,0.0314641966,0.0837670997
27097,0.465099528,0.795842502
27098,0.515036383,0.767797536
27099,0.0931295979,0.17678386
27100,0.319536196,0.797509869
27101,0.0776253858,0.571377553
27102,0.0611371343,0.889947332
27103,0.00669607935,0.0424806422
27104,0.220002262,0.325045149
27105,0.0784160771,0.644045194
27106,0.807397807,0.941659836
27107,0.267580427,0.562496834
27108,0.258763455,0.291162795
27109,0.105351668,0.14233834
27110,0.0226625072,0.482898118
27111,0.0214749645,0.175155778
27112,0.386084967,0.703393403
27113,0.0403989847,0.0723948426
27114,0.0890205935,0.0701243848
27115,0.510028036,0.888014476
27116,0.161634909,0.924351646
27117,0.0205329716,0.0461504829
27118,0.344844783,0.456248427
27119,0.0747704789,0.161709458
27120,0.162909136,0.976559018
27121,0.00552496891,0.728017655
27122,0.0454260727,0.203088089
27123,0.0562056094,0.177807154
27124,0.0169871255,0.0481738681
27125,0.00650890794,0.0216574301
27126,0.0341113471,0.0564233133
27127,0.0338907122,0.0548239158
27128,0.109285933,0.458948959
27129,0.763972965,0.640149501
27130,0.014884379,0.084294044
27131,0.0297566802,0.0442812745
27132,0.17559544,0.88355871
27133,0.487677025,0.788196068
27134,0.822382939,0.983806419
27135,0.544375241,0.921501611
27136,0.054427896,0.33556476
27137,0.0138846228,0.041489327
27138,0.168894105,0.495815506
27139,0.0998480838,0.173737201
27140,0.9823454,0.996320769
27141,0.563660741,0.760281154
27142,0.0576721526,0.113768484
27143,0.11429558,0.23327727
27144,0.00421677798,0.0161162752
27145,0.59325233,0.717669241
27146,0.0437876411,0.962182075
27147,0.0120951464,0.15112082
27148,0.0320519583,0.0310753149
27149,0.0562545751,0.0762489611
27150,0.566846683,0.949723183
27151,0.224627985,0.750584813
27152,0.0150277738,0.173469961
27153,0.0911531836,0.817483244
27154,0.701393543,0.966173269
27155,0.163865668,0.694462426
27156,0.00227911273,0.145177333
27157,0.00737146933,0.517483891
27158,0.0498976187,0.122723588
27159,0.00830114139,0.0740625844
27160,0.109517567,0.198814871
27161,0.285065485,0.504753421
27162,0.035932238,0.863587607
27163,0.529633917,0.488598602
27164,0.310831257,0.109636198
27165,0.332094859,0.417008189
27166,0.0517625384,0.190792375
27167,0.0742734194,0.760015675
27168,0.185148687,0.718259764
27169,0.693101084,0.968999165
27170,0.61866898,0.961737166
27171,0.0688872761,0.241498371
27172,0.230204057,0.871629581
27173,0.148016641,0.546410877
27174,0.0368554614,0.0354070291
27175,0.0270899136,0.0376280787
27176,0.530026069,0.877157694
27177,0.913025636,0.977145758
27178,0.142829499,0.300074148
27179,0.0341149542,0.176442317
27180,0.318321642,0.615903345
27181,0.0137822523,0.793194249
27182,0.386134349,0.892768841
27183,0.031122312,0.460414239
27184,0.0584844319,0.284065527
27185,0.457223109,0.948816475
27186,0.133120656,0.85278872
27187,0.0181961031,0.0613131753
27188,0.0513640798,0.2796075
27189,0.0438938054,0.636280648
27190,0.627100535,0.816096771
27191,0.0339434428,0.945718203
27192,0.289993834,0.914030404
27193,0.00545734475,0.0725948957
27194,0.072579391,0.280618597
27195,0.0148640208,0.174753165
27196,0.137604967,0.17757242
27197,0.0323861,0.71105683
27198,0.681690693,0.988233799
27199,0.0100798192,0.123639086
27200,0.226315815,0.630388359
27201,0.519675451,0.956254661
27202,0.0205217845,0.0996686504
27203,0.0150565894,0.0968179384
27204,0.0116302162,0.0370020866
27205,0.0196559842,0.0195364721
27206,0.0945583839,0.186142216
27207,0.0250751355,0.0671598865
27208,0.786166364,0.588890644
27209,0.920692784,0.918896721
27210,0.448401277,0.538762154
27211,0.0548394563,0.13240466
27212,0.668630075,0.908935445
27213,0.627659941,0.649378465
27214,0.00463224745,0.00842346864
27215,0.116149405,0.792416844
27216,0.274491606,0.891223852
27217,0.0170262013,0.217612198
27218,0.588358988,0.928080106
27219,0.590946611,0.658023613
27220,0.173250266,0.354303334
27221,0.535061601,0.76920985
27222,0.167570843,0.559707275
27223,0.0239127945,0.864773676
27224,0.0690461806,0.778389402
27225,0.102002182,0.134101792
27226,0.0183855938,0.275465525
27227,0.105809804,0.207436702
27228,0.613517516,0.918052918
27229,0.408107855,0.843736374
27230,0.10208406,0.857538374
27231,0.332931969,0.884846957
27232,0.0227665014,0.292663903
27233,0.220701203,0.377020894
27234,0.0495871011,0.0768516991
27235,0.843143676,0.978351663
27236,0.0388792983,0.94836923
27237,0.518086999,0.819167284
27238,0.495975725,0.808607321
27239,0.163542315,0.120451945
27240,0.163809403,0.312617667
27241,0.0657188624,0.0980358884
27242,0.077848904,0.523081263
27243,0.0123358644,0.0547962877
27244,0.00476180906,0.0257156303
27245,0.212721333,0.348817169
27246,0.868279754,0.947760393
27247,0.0562385515,0.964341208
27248,0.143250652,0.544170006
27249,0.205224635,0.502902697
27250,0.0256731064,0.136670444
27251,0.0800145873,0.493666961
27252,0.145026463,0.336174994
27253,0.0370095151,0.923313004
27254,0.902991494,0.975743925
27255,0.0972090933,0.212943939
27256,0.89808425,0.978831802
27257,0.318655115,0.444332064
27258,0.223416553,0.409514658
27259,0.3654378,0.69720528
27260,0.257407963,0.452304002
27261,0.0609888136,0.761944742
27262,0.300155217,0.580396796
27263,0.0444058865,0.0159347889
27264,0.0115497813,0.0249165616
27265,0.0575827425,0.255632584
27266,0.0252972683,0.15149276
27267,0.30843915,0.51235968
27268,0.0075126978,0.0117428331
27269,0.727798553,0.620207168
27270,0.0388566819,0.0600127655
27271,0.0370693805,0.140013103
27272,0.0225504737,0.234749162
27273,0.021926905,0.0990472959
27274,0.149451091,0.450312497
27275,0.137483828,0.276586982
27276,0.0214094552,0.135910081
27277,0.0186650429,0.931268368
27278,0.210522816,0.27335149
27279,0.0323144882,0.289189298
27280,0.422586297,0.163262721
27281,0.016323691,0.106331384
27282,0.0326947922,0.855484716
27283,0.00918533356,0.0773959249
27284,0.11040379,0.415019088
27285,0.0290593914,0.1546248
27286,0.0199430271,0.355384545
27287,0.276469087,0.637613985
27288,0.334076068,0.727804849
27289,0.361130357,0.435704839
27290,0.00363490585,0.0253141113
27291,0.810292479,0.888002364
27292,0.0217923782,0.441204625
27293,0.0237795826,0.954466596
27294,0.0061690956,0.0211204115
27295,0.121086514,0.959700731
27296,0.0556439402,0.837232174
27297,0.0179129042,0.817026302
27298,0.0239575614,0.114752509
27299,0.1681948,0.717405948
27300,0.0182875047,0.965497774
27301,0.00244409575,0.0212107343
27302,0.210821611,0.827454855
27303,0.0219073393,0.0657685692
27304,0.117208054,0.860212408
27305,0.0202723236,0.0142916212
27306,0.0662893965,0.230941965
27307,0.940467854,0.966825572
27308,0.085026022,0.172450655
27309,0.43901772,0.895010153
27310,0.0211552005,0.0671735205
27311,0.0506387279,0.0557665253
27312,0.232648956,0.378297132
27313,0.0476686591,0.123761735
27314,0.0147305206,0.0241497534
27315,0.0498029544,0.222500313
27316,0.603155682,0.752534943
27317,0.0872182777,0.277462468
27318,0.0997943182,0.132302488
27319,0.638362438,0.893182138
27320,0.347476891,0.851480039
27321,0.0229515753,0.752868976
27322,0.469159664,0.120334556
27323,0.0708266753,0.420161697
27324,0.548478893,0.754403724
27325,0.825441123,0.969893223
27326,0.261771339,0.81553407
27327,0.0479382774,0.156049877
27328,0.238622879,0.396803405
27329,0.0461030296,0.376620536
27330,0.0554368276,0.549035993
27331,0.0362785294,0.179783464
27332,0.0932707392,0.837826896
27333,0.806204241,0.795810037
27334,0.0124303094,0.0110387446
27335,0.289809637,0.0689321594
27336,0.0816687834,0.204883789
27337,0.324192997,0.943999742
27338,0.295749577,0.373844607
27339,0.162690585,0.348065351
27340,0.0060467168,0.146701658
27341,0.11277934,0.468910727
27342,0.143221647,0.567434306
27343,0.0142864552,0.029534858
27344,0.524186345,0.563580106
27345,0.0918459758,0.205958413
27346,0.851210863,0.979058425
27347,0.770274289,0.93417769
27348,0.0449163592,0.307026275
27349,0.00716797365,0.0437758286
27350,0.0741132687,0.958738042
27351,0.823021917,0.897434565
27352,0.108192612,0.254844798
27353,0.0239847387,0.0698349546
27354,0.0842095367,0.740410569
27355,0.0110620402,0.0152377466
27356,0.385067598,0.860121653
27357,0.0312944037,0.123878125
27358,0.185196129,0.854726872
27359,0.240470315,0.563873376
27360,0.0634944343,0.716753379
27361,0.0170396602,0.954099004
27362,0.188711241,0.486308783
27363,0.0246479959,0.0485166102
27364,0.00374326582,0.0691774097
27365,0.19159697,0.609346515
27366,0.348378734,0.746724637
27367,0.449081671,0.51846375
27368,0.101104281,0.647573054
27369,0.0632474193,0.0412419362
27370,0.00703941561,0.736819761
27371,0.170818858,0.245221969
27372,0.0251624177,0.0863484413
27373,0.807646375,0.775227273
27374,0.0059424467,0.213241766
27375,0.0297807435,0.88296567
27376,0.469243793,0.369534391
27377,0.0843299014,0.228164455
27378,0.0198990567,0.0938478234
27379,0.108615575,0.229455007
27380,0.0450584312,0.916482278
27381,0.12769039,0.600772254
27382,0.132905519,0.145407961
27383,0.0806061059,0.30984282
27384,0.0438004522,0.563239317
27385,0.0361599413,0.949225345
27386,0.107661664,0.856506054
27387,0.891705402,0.961444546
27388,0.0828756265,0.133740968
27389,0.0579195368,0.0789646415
27390,0.0030059839,0.0361988611
27391,0.0671537576,0.718420587
27392,0.856463352,0.936220592
27393,0.000981850325,0.016730027
27394,0.00841524328,0.45074736
27395,0.394261545,0.890542776
27396,0.00728146266,0.0447521894
27397,0.871220611,0.97487618
27398,0.369575728,0.882613735
27399,0.0294586831,0.1658023
27400,0.0792622265,0.863177683
27401,0.177996786,0.188559926
27402,0.150051108,0.733680019
27403,0.00822422605,0.0675076243
27404,0.0774331621,0.0730354706
27405,0.972616966,0.992628435
27406,0.0243848824,0.0978730356
27407,0.0801018804,0.081374014
27408,0.0433789105,0.425009655
27409,0.919871471,0.989854216
27410,0.0165511615,0.0723533625
27411,0.0485946992,0.0762100393
27412,0.121294059,0.938029646
27413,0.0539177183,0.514474537
27414,0.601360167,0.617387043
27415,0.16502149,0.331989413
27416,0.0204588492,0.094450913
27417,0.192993774,0.484555085
27418,0.146088225,0.133189528
27419,0.396106191,0.850828272
27420,0.10222263,0.255525295
27421,0.017886772,0.673908772
27422,0.355706294,0.705238288
27423,0.0201870305,0.19498653
27424,0.189029374,0.463781481
27425,0.554517891,0.687571759
27426,0.0825061375,0.189351424
27427,0.0370172832,0.248080014
27428,0.0333282037,0.0668536362
27429,0.634962817,0.366737271
27430,0.0143273695,0.514837818
27431,0.122804124,0.488996222
27432,0.17516866,0.451096399
27433,0.0353741373,0.402059294
27434,0.151563587,0.600208359
27435,0.194082586,0.25793293
27436,0.00616640086,0.075616725
27437,0.0813930667,0.14295226
27438,0.0241813295,0.142329739
27439,0.0579739648,0.174239299
27440,0.0205295945,0.0211698887
27441,0.908153154,0.949813926
27442,0.498110205,0.970669095
27443,0.00666797383,0.0357066682
27444,0.0298145706,0.0420756504
27445,0.00370103931,0.00651607864
27446,0.0247310298,0.113009659
27447,0.0206402364,0.0933147794
27448,0.0732743588,0.408425355
27449,0.0762551849,0.94211751
27450,0.0896082305,0.845054166
27451,0.0213654905,0.0937765293
27452,0.032922712,0.151661951
27453,0.0449134453,0.945546875
27454,0.0659960967,0.297645529
27455,0.0891592949,0.238739335
27456,0.328462738,0.426467203
27457,0.0398346683,0.159371697
27458,0.00911093657,0.217459721
27459,0.0211409943,0.0568028708
27460,0.745855511,0.883333881
27461,0.0861085941,0.073825427
27462,0.022809311,0.354152867
27463,0.0561045074,0.192205543
27464,0.493955037,0.624079015
27465,0.867324484,0.972755915
27466,0.00338253369,0.0265411361
27467,0.0331960539,0.406892178
27468,0.0566659102,0.547817899
27469,0.0261799897,0.574076365
27470,0.955663416,0.862453648
27471,0.0852644358,0.816064286
27472,0.228952015,0.556142686
27473,0.202962709,0.305328089
27474,0.199510988,0.352637771
27475,0.0124749526,0.097741773
27476,0.0779462941,0.128217562
27477,0.0988151434,0.285063284
27478,0.0650320621,0.842797269
27479,0.0439816902,0.0948335562
27480,0.126087692,0.714407971
27481,0.625463176,0.916219342
27482,0.273072411,0.235943686
27483,0.639999295,0.864103318
27484,0.11567643,0.931678508
27485,0.0239816877,0.701962557
27486,0.0144313226,0.0295738776
27487,0.0665919244,0.875585145
27488,0.930321615,0.973460988
27489,0.922983751,0.859087497
27490,0.0270550185,0.273682235
27491,0.438590734,0.516877867
27492,0.00956825648,0.537870022
27493,0.0723306091,0.924313225
27494,0.493039665,0.756340731
27495,0.0726184954,0.126690444
27496,0.0133332186,0.0806090114
27497,0.36403523,0.262537193
27498,0.0725814164,0.7152715
27499,0.150643205,0.85267327
27500,0.0375356993,0.963521883
27501,0.0399862212,0.449885691
27502,0.0375001107,0.682907456
27503,0.0200813384,0.279312198
27504,0.00360838308,0.0162734704
27505,0.0271974504,0.10995709
27506,0.584855107,0.86210942
27507,0.020349099,0.0953759852
27508,0.256017046,0.252562641
27509,0.0907750219,0.424023855
27510,0.448651126,0.0616431963
27511,0.149300721,0.39430365
27512,0.0450879685,0.127012709
27513,0.0886288012,0.676894307
27514,0.402396158,0.676294009
27515,0.304479303,0.402063037
27516,0.185824597,0.740441576
27517,0.00490571428,0.0271216421
27518,0.663954122,0.871351519
27519,0.00722655109,0.0145923167
27520,0.0153334966,0.0434624872
27521,0.0393357608,0.311086733
27522,0.0774734919,0.0969797659
27523,0.0259760465,0.620404984
27524,0.166046783,0.427877529
27525,0.0342230575,0.0944377304
27526,0.560769539,0.693894445
27527,0.0279023082,0.96778866
27528,0.152212674,0.724152497
27529,0.200725676,0.839189387
27530,0.0648391462,0.0553966289
27531,0.0749570884,0.125642981
27532,0.0385065376,0.839684835
27533,0.319028107,0.481537317
27534,0.0154548763,0.0613925808
27535,0.0346318229,0.937830416
27536,0.139748462,0.350152854
27537,0.608069555,0.812320896
27538,0.236038846,0.507516099
27539,0.132465547,0.887292774
27540,0.658425576,0.0667706321
27541,0.461496827,0.729834288
27542,0.00498093885,0.0417406317
27543,0.439896002,0.486582733
27544,0.0874987144,0.181635416
27545,0.0705215586,0.0620423285
27546,0.637903906,0.839595346
27547,0.0386689404,0.699759742
27548,0.0151346632,0.933408452
27549,0.085591422,0.720597053
27550,0.194491254,0.266430821
27551,0.524656944,0.338144985
27552,0.021135875,0.852183431
27553,0.0349923439,0.550031046
27554,0.045991749,0.0731754309
27555,0.0238373134,0.147421031
27556,0.0573403483,0.567262666
27557,0.100549733,0.74076212
27558,0.0140241943,0.123055343
27559,0.202270578,0.608547656
27560,0.286715828,0.686300818
27561,0.451952983,0.673892385
27562,0.37066301,0.813596179
27563,0.249867448,0.602104249
27564,0.0470914194,0.131332172
27565,0.205389876,0.223174035
27566,0.101391921,0.102795803
27567,0.0770330875,0.731982422
27568,0.211340566,0.93342835
27569,0.0313752361,0.0650298921
27570,0.616778124,0.839689462
27571,0.00693692101,0.0176760782
27572,0.00237594176,0.0192011928
27573,0.0109701987,0.134718785
27574,0.860482965,0.823201759
27575,0.0090405582,0.205118449
27576,0.0163974644,0.0914698592
27577,0.0853897177,0.662369879
27578,0.0587964347,0.409968307
27579,0.0344361141,0.407366889
27580,0.0306515206,0.726453319
27581,0.0542621456,0.127905464
27582,0.022839647,0.0530365655
27583,0.01830276,0.0422745343
27584,0.591549939,0.695891213
27585,0.150945367,0.711598806
27586,0.587749369,0.821216479
27587,0.206186697,0.723430148
27588,0.0929744417,0.456879981
27589,0.0650213458,0.466852412
27590,0.180501806,0.366858465
27591,0.209532651,0.485475212
27592,0.00601352596,0.0154622771
